,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalized,hospitalizedcurrently,hospitalizeddischarged
9414,,Tianjin,China,183.0,3.0,158.0,22.0,20210119,289939,,,1066.0,
9415,,Turks and Caicos Islands,United Kingdom,8.0,1.0,0.0,7.0,20210119,289939,,,1066.0,
9416,,Victoria,Australia,1241.0,13.0,926.0,302.0,20210119,289939,,,1066.0,
9417,,Western Australia,Australia,506.0,6.0,203.0,297.0,20210119,289939,,,1066.0,
9418,,Yukon,Canada,8.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9419,,,Afghanistan,521.0,15.0,32.0,474.0,20210119,289939,,,1066.0,
9420,,,Albania,416.0,23.0,182.0,211.0,20210119,289939,,,1066.0,
9421,,,Algeria,1761.0,256.0,405.0,1100.0,20210119,289939,,,1066.0,
9422,,,Andorra,601.0,26.0,71.0,504.0,20210119,289939,,,1066.0,
9423,,,Angola,19.0,2.0,2.0,15.0,20210119,289939,,,1066.0,
9424,,,Antigua and Barbuda,19.0,2.0,0.0,17.0,20210119,289939,,,1066.0,
9425,,,Argentina,1975.0,82.0,375.0,1518.0,20210119,289939,,,1066.0,
9426,,,Armenia,937.0,12.0,149.0,776.0,20210119,289939,,,1066.0,
9427,,,Austria,13555.0,319.0,6064.0,7172.0,20210119,289939,,,1066.0,
9428,,,Azerbaijan,991.0,10.0,159.0,822.0,20210119,289939,,,1066.0,
9429,,,Bahamas,42.0,8.0,5.0,29.0,20210119,289939,,,1066.0,
9430,,,Bahrain,925.0,6.0,539.0,380.0,20210119,289939,,,1066.0,
9431,,,Bangladesh,424.0,27.0,33.0,364.0,20210119,289939,,,1066.0,
9432,,,Barbados,67.0,4.0,11.0,52.0,20210119,289939,,,1066.0,
9433,,,Belarus,1981.0,19.0,169.0,1793.0,20210119,289939,,,1066.0,
9434,,,Belgium,26667.0,3019.0,5568.0,18080.0,20210119,289939,,,1066.0,
9435,,,Belize,10.0,2.0,0.0,8.0,20210119,289939,,,1066.0,
9436,,,Benin,35.0,1.0,5.0,29.0,20210119,289939,,,1066.0,
9437,,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,,1066.0,
9438,,,Bolivia,268.0,19.0,2.0,247.0,20210119,289939,,,1066.0,
9439,,,Bosnia and Herzegovina,901.0,36.0,129.0,736.0,20210119,289939,,,1066.0,
9440,,,Botswana,13.0,1.0,0.0,12.0,20210119,289939,,,1066.0,
9441,,,Brazil,19638.0,1057.0,173.0,18408.0,20210119,289939,,,1066.0,
9442,,,Brunei,136.0,1.0,99.0,36.0,20210119,289939,,,1066.0,
9443,,,Bulgaria,635.0,25.0,54.0,556.0,20210119,289939,,,1066.0,
9444,,,Burkina Faso,443.0,24.0,146.0,273.0,20210119,289939,,,1066.0,
9445,,,Burma,27.0,3.0,2.0,22.0,20210119,289939,,,1066.0,
9446,,,Burundi,3.0,0.0,0.0,3.0,20210119,289939,,,1066.0,
9447,,,Cabo Verde,7.0,1.0,1.0,5.0,20210119,289939,,,1066.0,
9448,,,Cambodia,119.0,0.0,72.0,47.0,20210119,289939,,,1066.0,
9449,,,Cameroon,820.0,12.0,98.0,710.0,20210119,289939,,,1066.0,
9450,,,Central African Republic,8.0,0.0,0.0,8.0,20210119,289939,,,1066.0,
9451,,,Chad,11.0,0.0,2.0,9.0,20210119,289939,,,1066.0,
9452,,,Chile,6501.0,65.0,1571.0,4865.0,20210119,289939,,,1066.0,
9453,,,Colombia,2473.0,80.0,197.0,2196.0,20210119,289939,,,1066.0,
9454,,,Congo (Brazzaville),60.0,5.0,5.0,50.0,20210119,289939,,,1066.0,
9455,,,Congo (Kinshasa),215.0,20.0,13.0,182.0,20210119,289939,,,1066.0,
9456,,,Costa Rica,558.0,3.0,42.0,513.0,20210119,289939,,,1066.0,
9457,,,Cote d'Ivoire,444.0,3.0,52.0,389.0,20210119,289939,,,1066.0,
9458,,,Croatia,1495.0,21.0,231.0,1243.0,20210119,289939,,,1066.0,
9459,,,Cuba,564.0,15.0,51.0,498.0,20210119,289939,,,1066.0,
9460,,,Cyprus,595.0,10.0,58.0,527.0,20210119,289939,,,1066.0,
9461,,,Czechia,5732.0,119.0,346.0,5267.0,20210119,289939,,,1066.0,
9462,,,Denmark,5819.0,247.0,1773.0,3799.0,20210119,289939,,,1066.0,
9463,,,Diamond Princess,712.0,11.0,619.0,82.0,20210119,289939,,,1066.0,
9464,,,Djibouti,150.0,1.0,36.0,113.0,20210119,289939,,,1066.0,
9465,,,Dominica,16.0,0.0,5.0,11.0,20210119,289939,,,1066.0,
9466,,,Dominican Republic,2620.0,126.0,98.0,2396.0,20210119,289939,,,1066.0,
9467,,,Ecuador,7161.0,297.0,368.0,6496.0,20210119,289939,,,1066.0,
9468,,,Egypt,1794.0,135.0,384.0,1275.0,20210119,289939,,,1066.0,
9469,,,El Salvador,117.0,6.0,15.0,96.0,20210119,289939,,,1066.0,
9470,,,Equatorial Guinea,18.0,0.0,3.0,15.0,20210119,289939,,,1066.0,
9471,,,Eritrea,34.0,0.0,0.0,34.0,20210119,289939,,,1066.0,
9472,,,Estonia,1258.0,24.0,93.0,1141.0,20210119,289939,,,1066.0,
9473,,,Eswatini,12.0,0.0,7.0,5.0,20210119,289939,,,1066.0,
9474,,,Ethiopia,65.0,3.0,4.0,58.0,20210119,289939,,,1066.0,
9475,,,Fiji,16.0,0.0,0.0,16.0,20210119,289939,,,1066.0,
9476,,,Finland,2769.0,48.0,300.0,2421.0,20210119,289939,,,1066.0,
9477,,,Gabon,44.0,1.0,1.0,42.0,20210119,289939,,,1066.0,
9478,,,Gambia,4.0,1.0,2.0,1.0,20210119,289939,,,1066.0,
9479,,,Georgia,234.0,3.0,54.0,177.0,20210119,289939,,,1066.0,
9480,,,Germany,122171.0,2767.0,53913.0,65491.0,20210119,289939,,,1066.0,
9481,,,Ghana,378.0,6.0,4.0,368.0,20210119,289939,,,1066.0,
9482,,,Greece,2011.0,92.0,269.0,1650.0,20210119,289939,,,1066.0,
9483,,,Grenada,14.0,0.0,0.0,14.0,20210119,289939,,,1066.0,
9484,,,Guatemala,126.0,3.0,17.0,106.0,20210119,289939,,,1066.0,
9485,,,Guinea,212.0,0.0,15.0,197.0,20210119,289939,,,1066.0,
9486,,,Guinea-Bissau,36.0,0.0,0.0,36.0,20210119,289939,,,1066.0,
9487,,,Guyana,37.0,6.0,8.0,23.0,20210119,289939,,,1066.0,
9488,,,Haiti,31.0,2.0,0.0,29.0,20210119,289939,,,1066.0,
9489,,,Vatican City,8.0,0.0,2.0,6.0,20210119,289939,,,1066.0,
9490,,,Honduras,382.0,23.0,7.0,352.0,20210119,289939,,,1066.0,
9491,,,Hungary,1190.0,77.0,112.0,1001.0,20210119,289939,,,1066.0,
9492,,,Iceland,1675.0,7.0,751.0,917.0,20210119,289939,,,1066.0,
9493,,,India,7598.0,246.0,774.0,6578.0,20210119,289939,,,1066.0,
9494,,,Indonesia,3512.0,306.0,282.0,2924.0,20210119,289939,,,1066.0,
9495,,,Iran,68192.0,4232.0,35465.0,28495.0,20210119,289939,,,1066.0,
9496,,,Iraq,1279.0,70.0,550.0,659.0,20210119,289939,,,1066.0,
9497,,,Ireland,8089.0,287.0,25.0,7777.0,20210119,289939,,,1066.0,
9498,,,Israel,10408.0,95.0,1183.0,9130.0,20210119,289939,,,1066.0,
9499,,,Italy,147577.0,18849.0,30455.0,98273.0,20210119,289939,,,1066.0,
9500,,,Jamaica,63.0,4.0,13.0,46.0,20210119,289939,,,1066.0,
9501,,,Japan,5530.0,99.0,685.0,4746.0,20210119,289939,,,1066.0,
9502,,,Jordan,372.0,7.0,170.0,195.0,20210119,289939,,,1066.0,
9503,,,Kazakhstan,812.0,10.0,64.0,738.0,20210119,289939,,,1066.0,
9504,,,Kenya,189.0,7.0,22.0,160.0,20210119,289939,,,1066.0,
9505,,,South Korea,10450.0,208.0,7117.0,3125.0,20210119,289939,,,1066.0,
9506,,,Kosovo,250.0,7.0,52.0,191.0,20210119,289939,,,1066.0,
9507,,,Kuwait,993.0,1.0,123.0,869.0,20210119,289939,,,1066.0,
9508,,,Kyrgyzstan,298.0,5.0,35.0,258.0,20210119,289939,,,1066.0,
9509,,,Laos,16.0,0.0,0.0,16.0,20210119,289939,,,1066.0,
9510,,,Latvia,612.0,3.0,16.0,593.0,20210119,289939,,,1066.0,
9511,,,Lebanon,609.0,20.0,76.0,513.0,20210119,289939,,,1066.0,
9512,,,Liberia,37.0,5.0,3.0,29.0,20210119,289939,,,1066.0,
9513,,,Libya,24.0,1.0,8.0,15.0,20210119,289939,,,1066.0,
9514,,,Liechtenstein,79.0,1.0,55.0,23.0,20210119,289939,,,1066.0,
9515,,,Lithuania,999.0,22.0,54.0,923.0,20210119,289939,,,1066.0,
9516,,,Luxembourg,3223.0,54.0,500.0,2669.0,20210119,289939,,,1066.0,
9517,,,MS Zaandam,9.0,2.0,0.0,7.0,20210119,289939,,,1066.0,
9518,,,Madagascar,93.0,0.0,11.0,82.0,20210119,289939,,,1066.0,
9519,,,Malawi,9.0,1.0,0.0,8.0,20210119,289939,,,1066.0,
9520,,,Malaysia,4346.0,70.0,1830.0,2446.0,20210119,289939,,,1066.0,
9521,,,Maldives,19.0,0.0,13.0,6.0,20210119,289939,,,1066.0,
9522,,,Mali,87.0,7.0,22.0,58.0,20210119,289939,,,1066.0,
9523,,,Malta,350.0,2.0,16.0,332.0,20210119,289939,,,1066.0,
9524,,,Mauritania,7.0,1.0,2.0,4.0,20210119,289939,,,1066.0,
9525,,,Mauritius,318.0,9.0,23.0,286.0,20210119,289939,,,1066.0,
9526,,,Mexico,3441.0,194.0,633.0,2614.0,20210119,289939,,,1066.0,
9527,,,Moldova,1438.0,29.0,56.0,1353.0,20210119,289939,,,1066.0,
9528,,,Monaco,90.0,1.0,5.0,84.0,20210119,289939,,,1066.0,
9529,,,Mongolia,16.0,0.0,4.0,12.0,20210119,289939,,,1066.0,
9530,,,Montenegro,255.0,2.0,4.0,249.0,20210119,289939,,,1066.0,
9531,,,Morocco,1448.0,107.0,122.0,1219.0,20210119,289939,,,1066.0,
9532,,,Mozambique,20.0,0.0,2.0,18.0,20210119,289939,,,1066.0,
9533,,,Namibia,16.0,0.0,3.0,13.0,20210119,289939,,,1066.0,
9534,,,Nepal,9.0,0.0,1.0,8.0,20210119,289939,,,1066.0,
9535,,,Netherlands,23097.0,2511.0,250.0,20336.0,20210119,289939,,,1066.0,
9536,,,New Zealand,1283.0,2.0,373.0,908.0,20210119,289939,,,1066.0,
9537,,,Nicaragua,7.0,1.0,0.0,6.0,20210119,289939,,,1066.0,
9538,,,Niger,438.0,11.0,41.0,386.0,20210119,289939,,,1066.0,
9539,,,Nigeria,305.0,7.0,58.0,240.0,20210119,289939,,,1066.0,
9540,,,North Macedonia,711.0,32.0,41.0,638.0,20210119,289939,,,1066.0,
9541,,,Norway,6314.0,113.0,32.0,6169.0,20210119,289939,,,1066.0,
9542,,,Oman,484.0,3.0,109.0,372.0,20210119,289939,,,1066.0,
9543,,,Pakistan,4695.0,66.0,727.0,3902.0,20210119,289939,,,1066.0,
9544,,,Panama,2752.0,66.0,16.0,2670.0,20210119,289939,,,1066.0,
9545,,,Papua New Guinea,2.0,0.0,0.0,2.0,20210119,289939,,,1066.0,
9546,,,Paraguay,129.0,6.0,18.0,105.0,20210119,289939,,,1066.0,
9547,,,Peru,5897.0,169.0,1569.0,4159.0,20210119,289939,,,1066.0,
9548,,,Philippines,4195.0,221.0,140.0,3834.0,20210119,289939,,,1066.0,
9549,,,Poland,5955.0,181.0,318.0,5456.0,20210119,289939,,,1066.0,
9550,,,Portugal,15472.0,435.0,233.0,14804.0,20210119,289939,,,1066.0,
9551,,,Qatar,2512.0,6.0,227.0,2279.0,20210119,289939,,,1066.0,
9552,,,Romania,5467.0,270.0,729.0,4468.0,20210119,289939,,,1066.0,
9553,,,Russia,11917.0,94.0,795.0,11028.0,20210119,289939,,,1066.0,
9554,,,Rwanda,118.0,0.0,7.0,111.0,20210119,289939,,,1066.0,
9555,,,Saint Kitts and Nevis,12.0,0.0,0.0,12.0,20210119,289939,,,1066.0,
9556,,,Saint Lucia,15.0,0.0,1.0,14.0,20210119,289939,,,1066.0,
9557,,,Saint Vincent and the Grenadines,12.0,0.0,1.0,11.0,20210119,289939,,,1066.0,
9558,,,San Marino,344.0,34.0,50.0,260.0,20210119,289939,,,1066.0,
9559,,,Sao Tome and Principe,4.0,0.0,0.0,4.0,20210119,289939,,,1066.0,
9560,,,Saudi Arabia,3651.0,47.0,685.0,2919.0,20210119,289939,,,1066.0,
9561,,,Senegal,265.0,2.0,137.0,126.0,20210119,289939,,,1066.0,
9562,,,Serbia,3105.0,71.0,0.0,3034.0,20210119,289939,,,1066.0,
9563,,,Seychelles,11.0,0.0,0.0,11.0,20210119,289939,,,1066.0,
9564,,,Sierra Leone,8.0,0.0,0.0,8.0,20210119,289939,,,1066.0,
9565,,,Singapore,2108.0,7.0,492.0,1609.0,20210119,289939,,,1066.0,
9566,,,Slovakia,715.0,2.0,23.0,690.0,20210119,289939,,,1066.0,
9567,,,Slovenia,1160.0,45.0,137.0,978.0,20210119,289939,,,1066.0,
9568,,,Somalia,21.0,1.0,1.0,19.0,20210119,289939,,,1066.0,
9569,,,South Africa,2003.0,24.0,410.0,1569.0,20210119,289939,,,1066.0,
9570,,,South Sudan,4.0,0.0,0.0,4.0,20210119,289939,,,1066.0,
9571,,,Spain,158273.0,16081.0,55668.0,86524.0,20210119,289939,,,1066.0,
9572,,,Sri Lanka,190.0,7.0,54.0,129.0,20210119,289939,,,1066.0,
9573,,,Sudan,17.0,2.0,2.0,13.0,20210119,289939,,,1066.0,
9574,,,Suriname,10.0,1.0,4.0,5.0,20210119,289939,,,1066.0,
9575,,,Sweden,9685.0,870.0,381.0,8434.0,20210119,289939,,,1066.0,
9576,,,Switzerland,24551.0,1002.0,11100.0,12449.0,20210119,289939,,,1066.0,
9577,,,Syria,19.0,2.0,4.0,13.0,20210119,289939,,,1066.0,
9578,,,Taiwan*,382.0,6.0,91.0,285.0,20210119,289939,,,1066.0,
9579,,,Tanzania,32.0,3.0,5.0,24.0,20210119,289939,,,1066.0,
9580,,,Thailand,2473.0,33.0,1013.0,1427.0,20210119,289939,,,1066.0,
9581,,,Timor-Leste,2.0,0.0,1.0,1.0,20210119,289939,,,1066.0,
9582,,,Togo,76.0,3.0,25.0,48.0,20210119,289939,,,1066.0,
9583,,,Trinidad and Tobago,109.0,8.0,1.0,100.0,20210119,289939,,,1066.0,
9584,,,Tunisia,671.0,25.0,25.0,621.0,20210119,289939,,,1066.0,
9585,,,Turkey,47029.0,1006.0,2423.0,43600.0,20210119,289939,,,1066.0,
9586,,,Uganda,53.0,0.0,0.0,53.0,20210119,289939,,,1066.0,
9587,,,Ukraine,2203.0,69.0,61.0,2073.0,20210119,289939,,,1066.0,
9588,,,United Arab Emirates,3360.0,16.0,418.0,2926.0,20210119,289939,,,1066.0,
9589,,,United Kingdom,73758.0,8958.0,344.0,64456.0,20210119,289939,,,1066.0,
9590,,,Uruguay,473.0,7.0,206.0,260.0,20210119,289939,,,1066.0,
9591,,,Uzbekistan,624.0,3.0,42.0,579.0,20210119,289939,,,1066.0,
9592,,,Venezuela,171.0,9.0,84.0,78.0,20210119,289939,,,1066.0,
9593,,,Vietnam,257.0,0.0,144.0,113.0,20210119,289939,,,1066.0,
9594,,,West Bank and Gaza,267.0,2.0,45.0,220.0,20210119,289939,,,1066.0,
9595,,,Western Sahara,4.0,0.0,0.0,4.0,20210119,289939,,,1066.0,
9596,,,Yemen,1.0,0.0,0.0,1.0,20210119,289939,,,1066.0,
9597,,,Zambia,40.0,2.0,25.0,13.0,20210119,289939,,,1066.0,
9598,,,Zimbabwe,13.0,3.0,0.0,10.0,20210119,289939,,,1066.0,
9599,,Utah,US,0.0,4.0,0.0,0.0,20210119,289939,,,1066.0,
9600,,Massachusetts,US,21.0,1.0,0.0,0.0,20210119,289939,,,1066.0,
9601,,Missouri,US,300.0,8.0,0.0,0.0,20210119,289939,,,1066.0,
9602,,Alberta,Canada,1567.0,40.0,0.0,0.0,20210119,289939,,,1066.0,
9603,,Anguilla,United Kingdom,3.0,0.0,0.0,3.0,20210119,289939,,,1066.0,
9604,,Aruba,Netherlands,92.0,0.0,29.0,63.0,20210119,289939,,,1066.0,
9605,,Australian Capital Territory,Australia,103.0,2.0,59.0,42.0,20210119,289939,,,1066.0,
9606,,Beijing,China,589.0,8.0,474.0,107.0,20210119,289939,,,1066.0,
9607,,Bermuda,United Kingdom,48.0,4.0,25.0,19.0,20210119,289939,,,1066.0,
9608,,"""Bonaire"," Sint Eustatius and Saba""",-68.0,2.0,0.0,0.0,20210119,289939,,,1066.0,
9609,,British Columbia,Canada,1445.0,58.0,0.0,0.0,20210119,289939,,,1066.0,
9610,,British Virgin Islands,United Kingdom,3.0,0.0,2.0,1.0,20210119,289939,,,1066.0,
9611,,Cayman Islands,United Kingdom,45.0,1.0,6.0,38.0,20210119,289939,,,1066.0,
9612,,Channel Islands,United Kingdom,407.0,9.0,48.0,350.0,20210119,289939,,,1066.0,
9613,,Curacao,Netherlands,14.0,1.0,7.0,6.0,20210119,289939,,,1066.0,
9614,,Diamond Princess,Canada,0.0,1.0,0.0,0.0,20210119,289939,,,1066.0,
9615,,Falkland Islands (Malvinas),United Kingdom,5.0,0.0,1.0,4.0,20210119,289939,,,1066.0,
9616,,Faroe Islands,Denmark,184.0,0.0,145.0,39.0,20210119,289939,,,1066.0,
9617,,French Guiana,France,83.0,0.0,43.0,40.0,20210119,289939,,,1066.0,
9618,,French Polynesia,France,51.0,0.0,0.0,51.0,20210119,289939,,,1066.0,
9619,,Fujian,China,351.0,1.0,317.0,33.0,20210119,289939,,,1066.0,
9620,,Gibraltar,United Kingdom,129.0,0.0,84.0,45.0,20210119,289939,,,1066.0,
9621,,Grand Princess,Canada,13.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9622,,Greenland,Denmark,11.0,0.0,11.0,0.0,20210119,289939,,,1066.0,
9623,,Guadeloupe,France,143.0,8.0,67.0,68.0,20210119,289939,,,1066.0,
9624,,Guangdong,China,1548.0,8.0,1437.0,103.0,20210119,289939,,,1066.0,
9625,,Heilongjiang,China,661.0,13.0,470.0,178.0,20210119,289939,,,1066.0,
9626,,Hong Kong,China,1000.0,4.0,336.0,660.0,20210119,289939,,,1066.0,
9627,,Hubei,China,67803.0,3219.0,64264.0,320.0,20210119,289939,,,1066.0,
9628,,Inner Mongolia,China,155.0,1.0,79.0,75.0,20210119,289939,,,1066.0,
9629,,Isle of Man,United Kingdom,226.0,2.0,112.0,112.0,20210119,289939,,,1066.0,
9630,,Jiangsu,China,652.0,0.0,636.0,16.0,20210119,289939,,,1066.0,
9631,,Jilin,China,98.0,1.0,96.0,1.0,20210119,289939,,,1066.0,
9632,,Liaoning,China,145.0,2.0,133.0,10.0,20210119,289939,,,1066.0,
9633,,Manitoba,Canada,243.0,4.0,0.0,0.0,20210119,289939,,,1066.0,
9634,,Martinique,France,155.0,6.0,50.0,99.0,20210119,289939,,,1066.0,
9635,,Mayotte,France,196.0,3.0,59.0,134.0,20210119,289939,,,1066.0,
9636,,Montserrat,United Kingdom,9.0,0.0,0.0,9.0,20210119,289939,,,1066.0,
9637,,New Brunswick,Canada,112.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9638,,New Caledonia,France,18.0,0.0,1.0,17.0,20210119,289939,,,1066.0,
9639,,New South Wales,Australia,2857.0,23.0,4.0,2830.0,20210119,289939,,,1066.0,
9640,,Newfoundland and Labrador,Canada,241.0,3.0,0.0,0.0,20210119,289939,,,1066.0,
9641,,Northern Territory,Australia,28.0,0.0,2.0,26.0,20210119,289939,,,1066.0,
9642,,Northwest Territories,Canada,5.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9643,,Nova Scotia,Canada,428.0,2.0,0.0,0.0,20210119,289939,,,1066.0,
9644,,Ontario,Canada,6648.0,253.0,0.0,0.0,20210119,289939,,,1066.0,
9645,,Prince Edward Island,Canada,25.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9646,,Quebec,Canada,12292.0,289.0,0.0,0.0,20210119,289939,,,1066.0,
9647,,Queensland,Australia,974.0,5.0,372.0,597.0,20210119,289939,,,1066.0,
9648,,,Canada,0.0,0.0,6589.0,0.0,20210119,289939,,,1066.0,
9649,,,US,0.0,0.0,31270.0,0.0,20210119,289939,,,1066.0,
9650,,Reunion,France,388.0,0.0,40.0,348.0,20210119,289939,,,1066.0,
9651,,Saint Barthelemy,France,6.0,0.0,1.0,5.0,20210119,289939,,,1066.0,
9652,,Saint Pierre and Miquelon,France,1.0,0.0,0.0,1.0,20210119,289939,,,1066.0,
9653,,Saskatchewan,Canada,289.0,4.0,0.0,0.0,20210119,289939,,,1066.0,
9654,,Shaanxi,China,256.0,3.0,248.0,5.0,20210119,289939,,,1066.0,
9655,,Shandong,China,784.0,7.0,757.0,20.0,20210119,289939,,,1066.0,
9656,,Shanghai,China,555.0,7.0,438.0,110.0,20210119,289939,,,1066.0,
9657,,Shanxi,China,172.0,0.0,135.0,37.0,20210119,289939,,,1066.0,
9658,,Sichuan,China,560.0,3.0,547.0,10.0,20210119,289939,,,1066.0,
9659,,Sint Maarten,Netherlands,50.0,9.0,5.0,36.0,20210119,289939,,,1066.0,
9660,,South Australia,Australia,429.0,3.0,179.0,247.0,20210119,289939,,,1066.0,
9661,,St Martin,France,32.0,2.0,11.0,19.0,20210119,289939,,,1066.0,
9662,,Tasmania,Australia,133.0,4.0,48.0,81.0,20210119,289939,,,1066.0,
9663,,Tianjin,China,183.0,3.0,161.0,19.0,20210119,289939,,,1066.0,
9664,,Turks and Caicos Islands,United Kingdom,8.0,1.0,0.0,7.0,20210119,289939,,,1066.0,
9665,,Victoria,Australia,1265.0,14.0,926.0,325.0,20210119,289939,,,1066.0,
9666,,Western Australia,Australia,514.0,6.0,216.0,292.0,20210119,289939,,,1066.0,
9667,,Yukon,Canada,8.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
9668,,Yun,China,184.0,2.0,174.0,8.0,20210119,289939,,,1066.0,
9669,,Zhejiang,China,1267.0,1.0,1236.0,30.0,20210119,289939,,,1066.0,
9670,,,Afghanistan,555.0,18.0,32.0,505.0,20210119,289939,,,1066.0,
9671,,,Albania,433.0,23.0,197.0,213.0,20210119,289939,,,1066.0,
9672,,,Algeria,1825.0,275.0,460.0,1090.0,20210119,289939,,,1066.0,
9673,,,Andorra,601.0,26.0,71.0,504.0,20210119,289939,,,1066.0,
9674,,,Angola,19.0,2.0,4.0,13.0,20210119,289939,,,1066.0,
9675,,,Antigua and Barbuda,21.0,2.0,0.0,19.0,20210119,289939,,,1066.0,
9676,,,Argentina,1975.0,83.0,440.0,1452.0,20210119,289939,,,1066.0,
9677,,,Armenia,967.0,13.0,173.0,781.0,20210119,289939,,,1066.0,
9678,,,Austria,13806.0,337.0,6604.0,6865.0,20210119,289939,,,1066.0,
9679,,,Azerbaijan,1058.0,11.0,200.0,847.0,20210119,289939,,,1066.0,
9680,,,Bahamas,46.0,8.0,5.0,33.0,20210119,289939,,,1066.0,
9681,,,Bahrain,1040.0,6.0,555.0,479.0,20210119,289939,,,1066.0,
9682,,,Bangladesh,482.0,30.0,36.0,416.0,20210119,289939,,,1066.0,
9683,,,Barbados,68.0,4.0,11.0,53.0,20210119,289939,,,1066.0,
9684,,,Belarus,2226.0,23.0,172.0,2031.0,20210119,289939,,,1066.0,
9685,,,Belgium,28018.0,3346.0,5986.0,18686.0,20210119,289939,,,1066.0,
9686,,,Belize,13.0,2.0,0.0,11.0,20210119,289939,,,1066.0,
9687,,,Benin,35.0,1.0,5.0,29.0,20210119,289939,,,1066.0,
9688,,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,,1066.0,
9689,,,Bolivia,275.0,20.0,2.0,253.0,20210119,289939,,,1066.0,
9690,,,Bosnia and Herzegovina,946.0,37.0,139.0,770.0,20210119,289939,,,1066.0,
9691,,,Botswana,13.0,1.0,0.0,12.0,20210119,289939,,,1066.0,
9692,,,Brazil,20727.0,1124.0,173.0,19430.0,20210119,289939,,,1066.0,
9693,,,Brunei,136.0,1.0,104.0,31.0,20210119,289939,,,1066.0,
9694,,,Bulgaria,661.0,28.0,62.0,571.0,20210119,289939,,,1066.0,
9695,,,Burkina Faso,484.0,27.0,155.0,302.0,20210119,289939,,,1066.0,
9696,,,Burma,38.0,3.0,2.0,33.0,20210119,289939,,,1066.0,
9697,,,Burundi,5.0,0.0,0.0,5.0,20210119,289939,,,1066.0,
9698,,,Cabo Verde,8.0,1.0,1.0,6.0,20210119,289939,,,1066.0,
9699,,,Cambodia,120.0,0.0,75.0,45.0,20210119,289939,,,1066.0,
9700,,,Cameroon,820.0,12.0,98.0,710.0,20210119,289939,,,1066.0,
9701,,,Central African Republic,8.0,0.0,0.0,8.0,20210119,289939,,,1066.0,
9702,,,Chad,11.0,0.0,2.0,9.0,20210119,289939,,,1066.0,
9703,,,Chile,6927.0,73.0,1864.0,4990.0,20210119,289939,,,1066.0,
9704,,,Colombia,2709.0,100.0,214.0,2395.0,20210119,289939,,,1066.0,
9705,,,Congo (Brazzaville),60.0,5.0,5.0,50.0,20210119,289939,,,1066.0,
9706,,,Congo (Kinshasa),223.0,20.0,16.0,187.0,20210119,289939,,,1066.0,
9707,,,Costa Rica,577.0,3.0,49.0,525.0,20210119,289939,,,1066.0,
9708,,,Cote d'Ivoire,533.0,4.0,58.0,471.0,20210119,289939,,,1066.0,
9709,,,Croatia,1534.0,21.0,323.0,1190.0,20210119,289939,,,1066.0,
9710,,,Cuba,620.0,16.0,77.0,527.0,20210119,289939,,,1066.0,
9711,,,Cyprus,616.0,10.0,61.0,545.0,20210119,289939,,,1066.0,
9712,,,Czechia,5831.0,129.0,411.0,5291.0,20210119,289939,,,1066.0,
9713,,,Denmark,5996.0,260.0,1955.0,3781.0,20210119,289939,,,1066.0,
9714,,,Diamond Princess,712.0,11.0,619.0,82.0,20210119,289939,,,1066.0,
9715,,,Djibouti,187.0,2.0,36.0,149.0,20210119,289939,,,1066.0,
9716,,,Dominica,16.0,0.0,5.0,11.0,20210119,289939,,,1066.0,
9717,,,Dominican Republic,2759.0,135.0,108.0,2516.0,20210119,289939,,,1066.0,
9718,,,Ecuador,7257.0,315.0,411.0,6531.0,20210119,289939,,,1066.0,
9719,,,Egypt,1939.0,146.0,426.0,1367.0,20210119,289939,,,1066.0,
9720,,,El Salvador,118.0,6.0,19.0,93.0,20210119,289939,,,1066.0,
9721,,,Equatorial Guinea,18.0,0.0,3.0,15.0,20210119,289939,,,1066.0,
9722,,,Eritrea,34.0,0.0,0.0,34.0,20210119,289939,,,1066.0,
9723,,,Estonia,1304.0,24.0,93.0,1187.0,20210119,289939,,,1066.0,
9724,,,Eswatini,12.0,0.0,7.0,5.0,20210119,289939,,,1066.0,
9725,,,Ethiopia,69.0,3.0,10.0,56.0,20210119,289939,,,1066.0,
9726,,,Fiji,16.0,0.0,0.0,16.0,20210119,289939,,,1066.0,
9727,,,Finland,2905.0,49.0,300.0,2556.0,20210119,289939,,,1066.0,
9728,,,Gabon,46.0,1.0,1.0,44.0,20210119,289939,,,1066.0,
9729,,,Gambia,9.0,1.0,2.0,6.0,20210119,289939,,,1066.0,
9730,,,Georgia,242.0,3.0,60.0,179.0,20210119,289939,,,1066.0,
9731,,,Germany,124908.0,2736.0,57400.0,64772.0,20210119,289939,,,1066.0,
9732,,,Ghana,408.0,8.0,4.0,396.0,20210119,289939,,,1066.0,
9733,,,Greece,2081.0,93.0,269.0,1719.0,20210119,289939,,,1066.0,
